1	1	1
1	2	2
1	3	3
1	4	4
1	5	5
1	6	6
1	6	7
1	7	8
1	8	9
1	9	10
1	10	11
1	11	12
1	12	13
1	12	14
1	13	15
1	15	16
1	15	17
1	16	18
1	17	19
1	18	20
1	19	21
1	19	22
1	20	23
1	21	24
1	22	25
1	23	26
1	24	27
1	25	28
1	26	29
1	27	30
1	28	31
1	29	32
1	30	33
1	31	34
1	32	35
1	32	36
1	33	37
1	34	38
1	35	39
1	36	40
1	37	41
1	38	42
1	39	43
1	39	44
1	40	45
1	41	46
1	42	47
1	43	48
1	44	49
1	45	50
1	46	51
1	47	52
1	48	53
1	49	54
1	50	55
1	50	56
1	51	57
1	52	58
1	53	59
1	53	60
1	54	61
1	55	62
1	56	63
1	57	64
1	58	65
1	59	66
1	60	67
1	61	68
1	62	69
1	63	70
1	64	71
1	65	72
1	66	73
1	67	74
1	68	75
1	69	76
1	70	77
1	70	78
1	71	79
1	72	80
1	73	81
1	74	82
1	75	83
1	76	84
1	77	85
1	77	86
1	78	87
1	79	88
1	80	89
1	81	90
1	82	91
1	83	92
1	84	93
1	85	94
1	85	95
1	86	96
1	87	97
1	88	98
1	89	99
1	90	100
3	8	1
3	9	2
3	10	3
3	11	4
3	12	5
3	13	6
3	14	7
3	15	8
3	31	9
3	32	10
3	32	11
3	33	12
3	34	13
3	48	14
3	48	15
3	50	16
3	50	17
3	51	18
3	52	19
3	53	20
3	54	21
3	55	22
3	68	23
3	70	24
3	70	25
3	71	26
3	72	27
3	73	28
3	74	29
3	92	30
3	93	31
3	94	32
3	95	33
3	96	34
3	97	35
3	98	36
3	99	37
3	100	38
3	101	39
3	102	40
3	102	41
3	103	42
3	104	43
3	105	44
3	106	45
3	106	46
3	108	47
3	109	48
3	110	49
3	111	50
3	112	51
3	113	52
3	114	53
3	115	54
3	116	55
3	117	56
3	117	57
3	118	58
3	119	59
3	120	60
3	121	61
3	122	62
3	123	63
3	125	64
3	126	65
3	126	66
3	127	67
3	128	68
3	129	69
3	130	70
3	131	71
3	132	72
3	133	73
3	134	74
3	134	75
3	135	76
3	136	77
3	137	78
3	138	79
3	138	80
3	139	81
3	140	82
3	141	83
3	142	84
3	143	85
3	144	86
3	145	87
3	146	88
3	147	89
3	148	90
3	149	91
3	149	92
3	150	93
3	151	94
3	152	95
3	153	96
3	153	97
3	154	98
3	155	99
3	156	100
0	1	1
0	2	2
0	3	3
0	4	4
0	5	5
0	5	6
0	6	7
0	7	8
0	24	9
0	25	10
0	25	11
0	26	12
0	27	13
0	28	14
0	29	15
0	39	16
0	40	17
0	42	18
0	43	19
0	44	20
0	44	21
0	45	22
0	46	23
0	62	24
0	63	25
0	64	26
0	65	27
0	66	28
0	67	29
0	79	30
0	80	31
0	81	32
0	82	33
0	83	34
0	84	35
0	85	36
0	86	37
0	86	38
0	94	39
0	94	40
0	95	41
0	96	42
0	97	43
0	98	44
0	99	45
0	100	46
0	101	47
0	102	48
0	115	49
0	116	50
0	116	51
0	117	52
0	118	53
0	119	54
0	120	55
0	120	56
0	121	57
0	131	58
0	132	59
0	133	60
0	134	61
0	135	62
0	136	63
0	136	64
0	137	65
0	138	66
0	147	67
0	148	68
0	149	69
0	150	70
0	151	71
0	152	72
0	153	73
0	154	74
0	154	75
0	155	76
0	158	77
0	160	78
0	161	79
0	162	80
0	163	81
0	164	82
0	165	83
0	166	84
0	167	85
0	168	86
0	169	87
0	169	88
0	170	89
0	171	90
0	172	91
0	173	92
0	174	93
0	175	94
0	176	95
0	177	96
0	178	97
0	179	98
0	180	99
0	181	100
2	16	1
2	17	2
2	17	3
2	18	4
2	19	5
2	20	6
2	20	7
2	21	8
2	22	9
2	35	10
2	35	11
2	36	12
2	38	13
2	38	14
2	55	15
2	56	16
2	57	17
2	59	18
2	60	19
2	61	20
2	61	21
2	75	22
2	76	23
2	76	24
2	77	25
2	78	26
2	87	27
2	88	28
2	89	29
2	91	30
2	93	31
2	103	32
2	104	33
2	104	34
2	105	35
2	106	36
2	107	37
2	109	38
2	109	39
2	110	40
2	112	41
2	112	42
2	113	43
2	122	44
2	123	45
2	124	46
2	125	47
2	126	48
2	127	49
2	127	50
2	128	51
2	129	52
2	130	53
2	139	54
2	140	55
2	141	56
2	142	57
2	142	58
2	143	59
2	145	60
2	145	61
2	146	62
2	157	63
2	159	64
2	159	65
2	161	66
2	161	67
2	162	68
2	163	69
2	164	70
2	165	71
2	166	72
2	167	73
2	168	74
2	168	75
2	169	76
2	170	77
2	171	78
2	171	79
2	172	80
2	173	81
2	174	82
2	175	83
2	176	84
2	177	85
2	178	86
2	179	87
2	180	88
2	181	89
2	182	90
2	183	91
2	184	92
2	185	93
2	186	94
2	187	95
2	187	96
2	188	97
2	189	98
2	190	99
2	191	100
