0	1	1
0	2	2
0	3	3
0	3	4
0	5	5
0	6	6
0	8	7
0	9	8
0	10	9
0	11	10
0	12	11
0	12	12
0	13	13
0	14	14
0	15	15
0	16	16
0	17	17
0	17	18
0	18	19
0	19	20
0	20	21
0	21	22
0	22	23
0	22	24
0	23	25
0	24	26
0	25	27
0	27	28
0	28	29
0	28	30
0	29	31
0	30	32
0	31	33
0	31	34
0	32	35
0	33	36
0	34	37
0	35	38
0	36	39
0	36	40
0	38	41
0	39	42
0	40	43
0	41	44
0	42	45
0	43	46
0	43	47
0	44	48
0	45	49
0	46	50
0	47	51
0	48	52
0	49	53
0	50	54
0	52	55
0	53	56
0	53	57
0	54	58
0	55	59
0	56	60
0	58	61
0	58	62
0	60	63
0	61	64
0	62	65
0	63	66
0	63	67
0	64	68
0	65	69
0	66	70
0	67	71
0	68	72
0	69	73
0	69	74
0	71	75
0	72	76
0	73	77
0	74	78
0	75	79
0	76	80
0	77	81
0	78	82
0	79	83
0	79	84
0	80	85
0	81	86
0	82	87
0	83	88
0	84	89
0	85	90
0	86	91
0	87	92
0	88	93
0	89	94
0	89	95
0	90	96
0	91	97
0	92	98
0	93	99
0	94	100
1	1	1
1	2	2
1	2	3
1	3	4
1	4	5
1	6	6
1	7	7
1	8	8
1	9	9
1	10	10
1	11	11
1	12	12
1	13	13
1	14	14
1	15	15
1	15	16
1	17	17
1	18	18
1	18	19
1	19	20
1	20	21
1	21	22
1	22	23
1	23	24
1	24	25
1	24	26
1	25	27
1	27	28
1	28	29
1	28	30
1	29	31
1	30	32
1	31	33
1	32	34
1	32	35
1	34	36
1	34	37
1	35	38
1	36	39
1	37	40
1	38	41
1	39	42
1	41	43
1	42	44
1	43	45
1	44	46
1	45	47
1	46	48
1	46	49
1	47	50
1	48	51
1	50	52
1	52	53
1	53	54
1	53	55
1	55	56
1	55	57
1	57	58
1	58	59
1	58	60
1	59	61
1	61	62
1	61	63
1	62	64
1	63	65
1	64	66
1	65	67
1	66	68
1	67	69
1	68	70
1	69	71
1	70	72
1	71	73
1	72	74
1	73	75
1	74	76
1	75	77
1	76	78
1	77	79
1	77	80
1	78	81
1	79	82
1	80	83
1	81	84
1	82	85
1	83	86
1	83	87
1	84	88
1	85	89
1	86	90
1	87	91
1	87	92
1	88	93
1	89	94
1	90	95
1	91	96
1	92	97
1	93	98
1	94	99
1	95	100
