0	1	1
0	1	2
0	2	3
0	2	4
0	3	5
0	4	6
0	5	7
0	6	8
0	7	9
0	8	10
0	9	11
0	9	12
0	10	13
0	11	14
0	12	15
0	12	16
0	13	17
0	14	18
0	15	19
0	33	20
0	34	21
0	35	22
0	36	23
0	38	24
0	39	25
0	41	26
0	42	27
0	43	28
0	43	29
0	44	30
0	45	31
0	46	32
0	46	33
0	47	34
0	65	35
0	66	36
0	67	37
0	68	38
0	69	39
0	70	40
0	71	41
0	71	42
0	73	43
0	73	44
0	74	45
0	75	46
0	76	47
0	77	48
0	78	49
0	97	50
0	98	51
0	98	52
0	100	53
0	100	54
0	101	55
0	102	56
0	103	57
0	104	58
0	105	59
0	106	60
0	107	61
0	108	62
0	109	63
0	110	64
0	123	65
0	124	66
0	125	67
0	126	68
0	126	69
0	127	70
0	128	71
0	129	72
0	131	73
0	132	74
0	133	75
0	133	76
0	134	77
0	135	78
0	151	79
0	152	80
0	153	81
0	154	82
0	155	83
0	156	84
0	157	85
0	158	86
0	159	87
0	160	88
0	161	89
0	162	90
0	179	91
0	180	92
0	184	93
0	185	94
0	186	95
0	187	96
0	188	97
0	189	98
0	190	99
0	191	100
1	16	1
1	17	2
1	18	3
1	19	4
1	20	5
1	21	6
1	22	7
1	23	8
1	24	9
1	25	10
1	26	11
1	26	12
1	27	13
1	28	14
1	29	15
1	30	16
1	31	17
1	31	18
1	48	19
1	49	20
1	51	21
1	52	22
1	53	23
1	54	24
1	55	25
1	56	26
1	56	27
1	57	28
1	58	29
1	59	30
1	61	31
1	62	32
1	63	33
1	79	34
1	80	35
1	80	36
1	82	37
1	84	38
1	85	39
1	86	40
1	88	41
1	89	42
1	90	43
1	90	44
1	91	45
1	92	46
1	93	47
1	95	48
1	96	49
1	112	50
1	113	51
1	116	52
1	117	53
1	118	54
1	119	55
1	120	56
1	121	57
1	122	58
1	136	59
1	137	60
1	138	61
1	139	62
1	140	63
1	141	64
1	142	65
1	143	66
1	144	67
1	145	68
1	146	69
1	147	70
1	149	71
1	150	72
1	163	73
1	164	74
1	165	75
1	166	76
1	167	77
1	168	78
1	169	79
1	170	80
1	173	81
1	175	82
1	176	83
1	177	84
1	177	85
1	178	86
1	191	87
1	192	88
1	193	89
1	194	90
1	195	91
1	197	92
1	198	93
1	198	94
1	199	95
1	200	96
1	201	97
1	202	98
1	203	99
1	204	100
3	1	1
3	2	2
3	3	3
3	4	4
3	5	5
3	6	6
3	7	7
3	8	8
3	9	9
3	10	10
3	10	11
3	11	12
3	12	13
3	13	14
3	14	15
3	15	16
3	32	17
3	34	18
3	35	19
3	36	20
3	37	21
3	39	22
3	41	23
3	42	24
3	43	25
3	44	26
3	45	27
3	45	28
3	46	29
3	47	30
3	66	31
3	67	32
3	68	33
3	69	34
3	70	35
3	72	36
3	73	37
3	73	38
3	74	39
3	75	40
3	77	41
3	78	42
3	97	43
3	99	44
3	100	45
3	101	46
3	101	47
3	102	48
3	104	49
3	105	50
3	105	51
3	107	52
3	108	53
3	108	54
3	109	55
3	110	56
3	129	57
3	130	58
3	131	59
3	132	60
3	133	61
3	134	62
3	135	63
3	136	64
3	137	65
3	138	66
3	140	67
3	141	68
3	141	69
3	142	70
3	159	71
3	160	72
3	161	73
3	162	74
3	163	75
3	164	76
3	165	77
3	166	78
3	167	79
3	168	80
3	169	81
3	170	82
3	172	83
3	187	84
3	188	85
3	189	86
3	190	87
3	190	88
3	191	89
3	192	90
3	193	91
3	194	92
3	195	93
3	196	94
3	197	95
3	198	96
3	199	97
3	200	98
3	201	99
3	202	100
2	16	1
2	18	2
2	19	3
2	20	4
2	21	5
2	21	6
2	22	7
2	23	8
2	24	9
2	25	10
2	26	11
2	26	12
2	28	13
2	28	14
2	29	15
2	30	16
2	31	17
2	32	18
2	48	19
2	51	20
2	52	21
2	53	22
2	54	23
2	55	24
2	56	25
2	57	26
2	58	27
2	59	28
2	60	29
2	61	30
2	63	31
2	64	32
2	80	33
2	81	34
2	83	35
2	85	36
2	85	37
2	86	38
2	87	39
2	88	40
2	89	41
2	90	42
2	91	43
2	92	44
2	93	45
2	94	46
2	95	47
2	111	48
2	112	49
2	113	50
2	115	51
2	116	52
2	117	53
2	118	54
2	119	55
2	120	56
2	121	57
2	122	58
2	123	59
2	124	60
2	125	61
2	126	62
2	126	63
2	128	64
2	144	65
2	145	66
2	146	67
2	147	68
2	148	69
2	149	70
2	151	71
2	151	72
2	153	73
2	154	74
2	155	75
2	156	76
2	156	77
2	158	78
2	158	79
2	175	80
2	176	81
2	177	82
2	178	83
2	179	84
2	180	85
2	183	86
2	184	87
2	185	88
2	186	89
2	202	90
2	204	91
2	205	92
2	207	93
2	208	94
2	209	95
2	209	96
2	210	97
2	211	98
2	212	99
2	213	100
